target_id,source_dataset,temporal_cutoff,sequence_length,normalized_sequence_sha256,canonical_sequence,native_residue_count,native_resolved_count,native_resolved_fraction,native_valid,used_for_p0_prior,development_exposed,native_score_or_supervision_exposed,failure_case_exposed,known_exposure_reason,later_date_scope,length_scope,technical_valid,later_eligible_pre_duplicate,exact_sequence_representative,exact_duplicate_excluded,later_eligible_exact_deduplicated,mmseqs_sequence_similarity_cluster,exposed_cluster,drfold_structural_overlap_status,drfold_language_model_provenance_status,boltz_overlap_status,external_exposure_status,provisional_after_repository_audit,provisional_untouched,final_included,eligibility_state,evidence
7XD7_N,kaggle_train_v2,2023-03-29,405,bd564e8426f1b5e12afee8aad99ec3760a588accb54b28903b60cbd22f69a0b7,True,405,405,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XD9_K,kaggle_train_v2,2022-12-21,16,30506726a05b7a828483d5eb3b0eff53511e8d3798f9d44445bd30ed35b76ef0,True,16,16,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XD9_N,kaggle_train_v2,2022-12-21,19,f923fb82caa87e45e9031d64615bb83046771b74de805d5804cdff87fb690737,True,19,19,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XFZ_E,kaggle_train_v2,2023-08-09,43,d1cf60fcf2dd75cba7ca6fe1d27561cc5fc6abadd45bd02adb635df189469e3a,False,43,42,0.9767441860465116,True,False,False,False,False,,False,True,False,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XG3_I,kaggle_train_v2,2023-08-09,61,ca98fc8e8d0dae9c952b6b1f68540b6ad4e721e4fdde90d5a323eb9d9d759882,False,61,60,0.9836065573770492,True,False,False,False,False,,False,True,False,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XHT_B,kaggle_train_v2,2022-12-14,228,7fe07205780aecff01374f5e75f4b85977dbd313735f379f7caaccab1376ef0b,True,228,179,0.7850877192982456,False,False,False,False,False,,False,True,False,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XJG_D,kaggle_train_v2,2022-09-14,45,abcc00ffc871f088040694e2d4f27d79c9726b2d49152c9d26fd51c50a4632c1,True,45,45,1.0,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XK1_D,kaggle_train_v2,2023-05-03,74,bb5fd291377d5d8f94212d0886b0862bc29ecc9fb2b72bd6b274acf8ae2813f7,True,74,72,0.972972972972973,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XNX_L3,kaggle_train_v2,2023-04-05,157,b8999b37ea980c9985d7f7974765f5ac75de3ea4165329960577838ca56e2498,True,157,154,0.9808917197452229,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XNX_S2,kaggle_train_v2,2023-04-05,1686,a968fe5aab18f5b760944179d3e8963506f71329b7aa4e9f6c093247f768ecd9,True,1686,1668,0.9893238434163701,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XNY_L1,kaggle_train_v2,2023-04-05,3686,c456218fab531475bde24d45ec5efe37caa4cfdabb35b4e7e939e4bfc1d61f46,True,3686,3630,0.9848073792729246,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XNY_S2,kaggle_train_v2,2023-04-05,1687,497cf68a1f165c09aaee597e815bd4bf4a26aa6f10b95125b0c96c91d75f7418,True,1687,1669,0.989330171902786,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XSM_N,kaggle_train_v2,2022-08-03,388,e4745529b919b4b6e7dfc9c651ebdf2ad076b2424f21e1324e9a6a41e1a57069,True,388,388,1.0,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XSN_N,kaggle_train_v2,2022-08-03,388,e4745529b919b4b6e7dfc9c651ebdf2ad076b2424f21e1324e9a6a41e1a57069,True,388,387,0.9974226804123711,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XUE_R,kaggle_train_v2,2022-08-10,95,492b9b25ca8d457d31b975b2d9a20ce13392f220fbb1a0c81203f5228e81157a,True,95,85,0.8947368421052632,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XUI_R,kaggle_train_v2,2022-08-10,122,0ced8695304cccf8ad48d5ec498446d8a46f429faad0b94e9ce57f57273517c8,True,122,101,0.8278688524590164,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7XW2_C,kaggle_train_v2,2023-03-08,73,4d0b6880869b5001f7884f84971ec1118b5a3918af972719df8171dcd2346d6c,True,73,54,0.7397260273972602,False,False,False,False,False,,False,True,False,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Y41_A,kaggle_train_v2,2023-05-03,3119,f17b86eb16fbac7936ebf79e79c4c57a2c2bf051f12f5b3da21582ca497a37db,True,3119,3119,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Y7C_V,kaggle_train_v2,2023-10-25,75,4c7e85c270bbf5c8ef18345cfc51dc7a17df1e4dcce608aedd2492ac2d3c83f3,True,75,65,0.8666666666666667,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Y7F_A,kaggle_train_v2,2023-10-25,1509,f5797ef97aeb8ff569648d49dcee6af96665ddef88ae5e877b4bebb87a478669,True,1509,1509,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7YCI_N,kaggle_train_v2,2023-07-05,393,4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6,True,393,389,0.989821882951654,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7YFX_B,kaggle_train_v2,2024-01-24,26,0b1aa9a1fc13f11a311a91b06e221753ccb73e078260e570c0509d0436753789,True,26,14,0.5384615384615384,False,False,False,False,False,,True,False,False,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LENGTH_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7YFY_B,kaggle_train_v2,2024-01-24,26,0b1aa9a1fc13f11a311a91b06e221753ccb73e078260e570c0509d0436753789,True,26,25,0.9615384615384616,True,False,False,False,False,,True,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LENGTH_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7YG8_N,kaggle_train_v2,2023-03-29,393,4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6,True,393,387,0.9847328244274809,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7YG9_N,kaggle_train_v2,2023-03-29,393,4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6,True,393,391,0.9949109414758269,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7YGB_N,kaggle_train_v2,2023-03-29,393,4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6,True,393,393,1.0,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7YGD_N,kaggle_train_v2,2023-03-29,393,4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6,True,393,384,0.9770992366412213,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7YLA_I,kaggle_train_v2,2023-01-04,2870,6de78192abf55e7e53f7cdcb1c415a74aab4b69e1f8ec07c5dd89e99bf72a2a7,True,2870,2870,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7YOJ_B,kaggle_train_v2,2023-02-15,174,c13fb77f2cd75ec5f4fe69e1352a71ece063a8cd6c84c41dba59b1ff1426553b,True,174,174,1.0,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7YQ3_G,kaggle_train_v2,2022-11-09,22,c1351c04848006b2bb9d3f1187eeb1c9e2e482e9e30773cb6073272132504d11,True,22,22,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7YR7_A,kaggle_train_v2,2023-05-17,118,1eedfbc5839f67d67960cfbf476d30c0d11b617eb9ac5a242ab7cb02eedd30a7,True,118,118,1.0,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7YSE_F,kaggle_train_v2,2023-02-01,76,2af42dfab28438539d9cfeb851d53541bc11fdbc2ee87e1b5d97db4f5d1bdf5d,True,76,64,0.8421052631578947,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7YZP_F,kaggle_train_v2,2022-08-17,59,5d55ae09f208c5549244747207da29c29254f541e031608c875e5ce3a2599d58,True,59,59,1.0,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Z20_b,kaggle_train_v2,2022-08-10,2901,f8e08a80b2af635c11c52cd370a846e31ca2e7eb6ac47db4f1658a4a02b984c4,True,2901,2901,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Z2E_E,kaggle_train_v2,2022-07-20,34,33ec5a4ace076748bb545b6f393783efb745b7d59c5c8c71199ce94579daee3e,True,34,33,0.9705882352941176,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Z34_1,kaggle_train_v2,2022-09-21,3347,337891d57bdc1c532643ab65965fbff9f1e6bc6466debd35d0a2e0fd3866ce52,True,3347,3347,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Z3N_1,kaggle_train_v2,2023-04-12,3190,a33fbe3230c963022aa814a4a56c121424fab2a7cc0572158d68db18e3b659c0,True,3190,3190,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Z3N_2,kaggle_train_v2,2023-04-12,1772,ebad50a9a2a513749122d4c0784b3306ec7dcbc837068e5598d2be97b03862b1,True,1772,1772,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Z3O_2,kaggle_train_v2,2023-04-12,1765,822fa27f5777b61c038a8ca4abae63c5b9e5edbb462a5eedcbdd680327ce84da,True,1765,1765,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Z42_H,kaggle_train_v2,2022-05-18,13,f48127fcebed9a79aad3f6f8bd7ea8cf14bf4f9d65f3869466c0b6e73a8eb10d,True,13,12,0.9230769230769231,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
7Z43_RRR,kaggle_train_v2,2022-05-11,18,003d38726276fe0add1a3dfd865af3023c36acf5bd1a0276b2983bbfdbcbc29f,True,18,17,0.9444444444444444,True,True,False,True,False,P0 production geometry-prior training from native C1' coordinates,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,P0_PRIOR,scripts/run_phase2_priors.py
7Z4C_A,kaggle_train_v2,2022-08-31,102,02e39caeb40e7a1f94e60c19f1932bd1d20c56d5bfb094eb5752cf5b84d68bf0,True,102,89,0.8725490196078431,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Z4D_A,kaggle_train_v2,2022-08-31,84,c03f6ed25729dd70d9c31527a7e137211791b1470a69df6c435bee827502887d,True,84,75,0.8928571428571429,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Z4D_F,kaggle_train_v2,2022-08-31,84,c03f6ed25729dd70d9c31527a7e137211791b1470a69df6c435bee827502887d,True,84,77,0.9166666666666666,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Z4G_A,kaggle_train_v2,2022-08-31,102,02e39caeb40e7a1f94e60c19f1932bd1d20c56d5bfb094eb5752cf5b84d68bf0,True,102,90,0.8823529411764706,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7Z4I_A,kaggle_train_v2,2022-08-31,102,02e39caeb40e7a1f94e60c19f1932bd1d20c56d5bfb094eb5752cf5b84d68bf0,True,102,96,0.9411764705882353,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7ZAH_4,kaggle_train_v2,2022-08-03,77,1b3054a4b9b764b357542be893bccab21f75803e8b986a9dd5632b70ef4061cc,True,77,72,0.935064935064935,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7ZFW_L5,kaggle_train_v2,2022-11-23,612,adef8cec779961b63b9fbea87343301272d3f22ed274743b49cff2c9f405cc5f,True,612,611,0.9983660130718954,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7ZHG_2,kaggle_train_v2,2022-06-29,1429,63d56dc7db0eed54a4fab45cb919a4bd2670b8fcfb187c23bc40be527c4b1322,True,1429,1429,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7ZHG_4,kaggle_train_v2,2022-06-29,77,1b3054a4b9b764b357542be893bccab21f75803e8b986a9dd5632b70ef4061cc,True,77,18,0.23376623376623376,False,False,False,False,False,,False,True,False,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7ZJ4_E,kaggle_train_v2,2023-04-19,374,e113e5b915f73e777dc958ab552a355d8fa3f7efcffd0e7fb7b990fe0ba8d1ed,True,374,374,1.0,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7ZJW_F,kaggle_train_v2,2022-10-19,90,4257b9c5bad2cfa8a7feb7eda5486d102096f6e01b11e1c4f591dafa12594d14,True,90,90,1.0,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7ZJW_I,kaggle_train_v2,2022-10-19,183,13931868f7a9d4af692f874157d9816ed0427173f91a286c5f47e2f1a08f6741,True,183,183,1.0,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7ZJW_L5,kaggle_train_v2,2022-10-19,3641,feb17b36a259e026080629352176b05cf6f4e8cdea7ab14f7e9b09b6536f5187,True,3641,3641,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7ZJW_S,kaggle_train_v2,2022-10-19,855,30e63625cbb8f7a012232220b6a21b77a73510edf52d000593be8ec1f7dcd6e9,True,855,46,0.05380116959064327,False,False,False,False,False,,False,False,False,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7ZJW_S2,kaggle_train_v2,2022-10-19,1689,e0d76b5e228d978d485394755a1a1640b95c4064710fce293a760ebb35c8586c,True,1689,1689,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7ZJX_I,kaggle_train_v2,2022-09-07,163,7c900d4750ff4c0af4209a2816e678eb425f58fc1d8cf72a0fa4b2ce3a3803d5,True,163,163,1.0,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7ZJX_L5,kaggle_train_v2,2022-09-07,3609,dc1675135fc3d8f47d3cbc7d3a2c21f7bf6a5105d0a4defeba34d2b1073bf8bf,True,3609,3609,1.0,True,False,False,False,False,,False,False,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
7ZJX_L7,kaggle_train_v2,2022-09-07,120,773f1c95d35a438e1698716cd890d73efcfa586a59a6298d3bf7b8d1fbb94877,True,120,119,0.9916666666666667,True,False,False,False,False,,False,True,True,False,,False,False,,False,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,NOT_IN_CANDIDATE_POOL,AUDIT_PENDING,False,False,False,OUTSIDE_LATER_DATE_SCOPE,train_sequences.v2.csv; train_labels.v2.csv
